,lat,lng,floor,floor_total,contractArea,realArea,deposit,gu_dobong,gu_dongdaemun,gu_dongjak,gu_eunpyeong,gu_gangbuk,gu_gangdong,gu_gangnam,gu_gangseo,gu_guemcheon,gu_guro,gu_gwanak,gu_gwangjin,gu_jongno,gu_jung,gu_jungnang,gu_mapo,gu_nowon,gu_seocho,gu_seodaemun,gu_seongbuk,gu_seongdong,gu_songpa,gu_yangcheon,gu_yeongdeungpo,gu_yongsan,direction_남동향,direction_남서향,direction_남향,direction_동향,direction_북동향,direction_북서향,direction_북향,direction_서향,distance,floor_rate,area_rate
1106,37.481782,126.898392,5,7,22,19,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17508.08587408119,0.7142857142857143,0.8636363636363636
1107,37.482569,126.89921,3,9,23,16,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17508.35247746386,0.3333333333333333,0.6956521739130435
1108,37.481023,126.897871,3,9,23,23,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17507.896749459167,0.3333333333333333,1.0
1109,37.480318,126.89045,4,9,33,22,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17505.960538583626,0.4444444444444444,0.6666666666666666
1110,37.496071,126.846243,5,14,28,19,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17495.92470365209,0.35714285714285715,0.6785714285714286
1111,37.502311,126.866552,2,3,26,18,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17501.545346709423,0.6666666666666666,0.6923076923076923
1112,37.482936,126.890629,1,3,19,16,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17506.202219195737,0.3333333333333333,0.8421052631578947
1113,37.481573,126.89751,7,9,20,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17507.84635875443,0.7777777777777778,0.95
1114,37.494032,126.858858,2,3,23,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17498.972288681187,0.6666666666666666,0.8260869565217391
1115,37.479354,126.89156,8,9,23,16,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17506.169975490913,0.8888888888888888,0.6956521739130435
1116,37.485135,126.887209,1,1,13,13,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17505.499153777906,1.0,1.0
1117,37.479999,126.896166,5,8,19,18,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17507.387270539555,0.625,0.9473684210526315
1118,37.503766,126.864579,2,5,28,13,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17501.15386903,0.4,0.4642857142857143
1119,37.480051,126.897972,5,7,23,16,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17507.849520675383,0.7142857142857143,0.6956521739130435
1120,37.480963,126.887965,2,4,29,22,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17505.37824924859,0.5,0.7586206896551724
1121,37.479416,126.893423,2,3,33,23,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17506.647424357983,0.6666666666666666,0.696969696969697
1122,37.480602,126.890479,3,4,21,21,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17505.989187131847,0.75,1.0
1123,37.481391,126.898992,4,8,19,18,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17508.208841910946,0.5,0.9473684210526315
1124,37.479271,126.893432,2,4,31,21,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17506.638839430067,0.5,0.6774193548387096
1125,37.481191,126.897553,5,7,24,16,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17507.82863616629,0.7142857142857143,0.6666666666666666
1126,37.479636,126.892989,2,4,10,7,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17506.553772046616,0.5,0.7
1127,37.479975,126.8964,6,8,19,16,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17507.444858960625,0.75,0.8421052631578947
1128,37.480599,126.898125,0,6,19,18,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17507.929429914424,0.0,0.9473684210526315
1129,37.49664,126.837838,4,4,59,38,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17493.835159803846,1.0,0.6440677966101694
1130,37.480599,126.898125,0,6,19,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17507.929429914424,0.0,1.0
1131,37.479895,126.893276,5,5,20,16,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17506.646023223202,1.0,0.8
1132,37.480318,126.89045,7,9,23,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17505.960538583626,0.7777777777777778,0.8260869565217391
1133,37.498233,126.863864,1,9,18,17,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17500.557467132785,0.1111111111111111,0.9444444444444444
1134,37.481095,126.897184,4,8,23,16,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17507.72778952888,0.5,0.6956521739130435
1135,37.485984,126.883527,3,4,33,23,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17504.628420407986,0.75,0.696969696969697
1136,37.480602,126.890479,3,4,23,23,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17505.989187131847,0.75,1.0
1137,37.479687,126.890971,3,9,29,19,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17506.045458940807,0.3333333333333333,0.6551724137931034
1138,37.481836,126.900118,0,8,26,21,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17508.52797834482,0.0,0.8076923076923077
1139,37.479802,126.89807,9,9,36,33,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17507.855727684106,1.0,0.9166666666666666
1140,37.4935,126.833508,3,5,192,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17492.501293836063,0.6,0.09895833333333333
1141,37.49633,126.846405,3,10,27,19,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17495.985224892927,0.3,0.7037037037037037
1142,37.479999,126.896166,5,8,19,18,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17507.387270539555,0.625,0.9473684210526315
1143,37.502725,126.885285,1,4,22,17,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17506.329931956847,0.25,0.7727272727272727
1144,37.479741,126.896068,4,9,19,15,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17507.343059287705,0.4444444444444444,0.7894736842105263
1145,37.482615,126.886588,3,4,33,22,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17505.15264151997,0.75,0.6666666666666666
1146,37.480692,126.897115,6,9,19,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17507.68006812209,0.6666666666666666,1.0
1147,37.50425,126.891346,2,3,66,49,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17507.982457754217,0.6666666666666666,0.7424242424242424
1148,37.48131,126.889635,4,5,23,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17505.828069749325,0.8,0.8260869565217391
1149,37.48289,126.887802,2,5,21,19,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17505.4813391433,0.4,0.9047619047619048
1150,37.481287,126.891368,2,4,23,16,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17506.266148087794,0.5,0.6956521739130435
1151,37.48039,126.897292,3,9,168,18,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17507.70235148536,0.3333333333333333,0.10714285714285714
1152,37.482569,126.89921,6,9,33,19,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17508.35247746386,0.6666666666666666,0.5757575757575758
1153,37.479877,126.897557,4,10,19,18,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17507.73115250338,0.4,0.9473684210526315
1154,37.484197,126.884997,3,4,33,23,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17504.867488424818,0.75,0.696969696969697
1155,37.498853,126.863603,3,5,19,18,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17500.537742457218,0.6,0.9473684210526315
1156,37.498709,126.86375,3,8,26,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17500.564240729178,0.375,0.7307692307692307
1157,37.480602,126.890479,4,4,21,21,3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17505.989187131847,1.0,1.0
1158,37.498585,126.863913,6,10,23,19,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17500.596298673794,0.6,0.8260869565217391
1159,37.481782,126.898392,2,8,26,22,1500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17508.08587408119,0.25,0.8461538461538461
1160,37.479918,126.891211,3,9,19,18,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17506.123682333244,0.3333333333333333,0.9473684210526315
1161,37.480197,126.889874,2,13,30,29,1000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17505.80529089469,0.15384615384615385,0.9666666666666667
1162,37.480051,126.897972,5,7,23,20,300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17507.849520675383,0.7142857142857143,0.8695652173913043
1163,37.481836,126.900118,3,8,19,18,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17508.52797834482,0.375,0.9473684210526315
1164,37.479802,126.89807,9,9,22,16,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17507.855727684106,1.0,0.7272727272727273
1165,37.502902,126.887702,5,5,40,16,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17506.95657726241,1.0,0.4
1166,37.482744,126.887767,0,3,26,6,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17505.461512015823,0.0,0.23076923076923078
1167,37.482038,126.888117,0,4,24,24,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17505.497408439132,0.0,1.0
1168,37.481608,126.891242,1,2,29,23,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17506.25823456823,0.5,0.7931034482758621
1169,37.473339,126.963713,0,4,23,19,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17524.03555455529,0.0,0.8260869565217391
1170,37.465708,126.939449,2,4,25,22,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17517.302988364863,0.5,0.88
1171,37.474069,126.967745,0,3,13,13,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17525.114117801786,0.0,1.0
1172,37.482945,126.936735,0,3,23,19,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17517.90585833325,0.0,0.8260869565217391
1173,37.479689,126.939191,0,4,20,18,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17518.2852992712,0.0,0.9
1174,37.472436,126.941315,1,4,26,23,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17518.280913703322,0.25,0.8846153846153846
1175,37.474837,126.93922,0,3,19,16,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17517.928982384972,0.0,0.8421052631578947
1176,37.484022,126.911981,0,3,25,15,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17511.702826640845,0.0,0.6
1177,37.488457,126.927541,0,3,30,30,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17515.985072547533,0.0,1.0
1178,37.476919,126.965876,2,5,26,19,5500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17524.853126179936,0.4,0.7307692307692307
1179,37.472307,126.941434,2,4,26,19,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17518.301457878606,0.5,0.7307692307692307
1180,37.48521,126.954426,2,5,17,15,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17522.567249733576,0.4,0.8823529411764706
1181,37.482244,126.923854,3,4,29,19,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17514.583329488854,0.75,0.6551724137931034
1182,37.478832,126.962472,0,3,20,16,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17524.13214443501,0.0,0.8
1183,37.47157,126.935549,2,5,26,19,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17516.7521581963,0.4,0.7307692307692307
1184,37.465798,126.93542,4,4,26,19,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17516.286870353204,1.0,0.7307692307692307
1185,37.487872,126.926066,0,3,21,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17515.56677732474,0.0,0.9047619047619048
1186,37.482122,126.957207,2,4,23,23,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17523.041878863733,0.5,1.0
1187,37.480326,126.947286,4,7,16,16,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17520.388259832074,0.5714285714285714,1.0
1188,37.484695,126.911671,1,4,23,23,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17511.674595255266,0.25,1.0
1189,37.469365,126.933752,2,5,23,23,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17516.130710300728,0.4,1.0
1190,37.473935,126.969108,0,4,20,16,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17525.450190699892,0.0,0.8
1191,37.48715,126.924058,4,7,23,19,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17515.002914309865,0.5714285714285714,0.8260869565217391
1192,37.475348,126.961868,3,5,16,16,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17523.717633770528,0.6,1.0
1193,37.485873,126.928528,8,10,19,19,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17516.041894818914,0.8,1.0
1194,37.481815,126.960122,2,4,19,18,11000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17523.759033949107,0.5,0.9473684210526315
1195,37.485873,126.928528,8,10,20,18,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17516.041894818914,0.8,0.9
1196,37.477495,126.959791,0,3,23,20,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17523.351162238705,0.0,0.8695652173913043
1197,37.483361,126.944413,0,3,19,16,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17519.88634377089,0.0,0.8421052631578947
1198,37.485998,126.915382,1,4,23,19,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17512.714234261926,0.25,0.8260869565217391
1199,37.480583,126.960221,0,3,23,23,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17523.691818388732,0.0,1.0
1200,37.477607,126.958473,2,4,16,16,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17523.024892938178,0.5,1.0
1201,37.488923,126.925184,0,3,21,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17515.421681133786,0.0,0.9047619047619048
1202,37.464851,126.936745,1,3,32,30,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17516.552291647226,0.3333333333333333,0.9375
1203,37.481294,126.944196,3,9,30,20,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17519.676298000853,0.3333333333333333,0.6666666666666666
1204,37.47064,126.922144,2,5,21,17,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17513.279499566335,0.4,0.8095238095238095
1205,37.480797,126.913711,0,3,23,23,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17511.90018354673,0.0,1.0
1206,37.485421,126.95324,0,3,23,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17522.28193404484,0.0,0.8260869565217391
1207,37.484695,126.911671,0,4,16,13,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17511.674595255266,0.0,0.8125
1208,37.482122,126.957207,1,4,19,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17523.041878863733,0.25,1.0
1209,37.481302,126.940389,0,5,23,19,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17518.710359086526,0.0,0.8260869565217391
1210,37.480086,126.962756,0,3,19,19,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17524.29825768293,0.0,1.0
1211,37.481547,126.932474,2,4,23,19,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17516.719321273886,0.5,0.8260869565217391
1212,37.488435,126.924514,0,4,19,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17515.21501288542,0.0,1.0
1213,37.484427,126.951223,2,5,23,19,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17521.695288714058,0.4,0.8260869565217391
1214,37.480426,126.963256,1,6,20,15,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17524.45070726301,0.16666666666666666,0.75
1215,37.469537,126.93919,2,2,26,21,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17517.52416085047,1.0,0.8076923076923077
1216,37.486426,126.915851,0,3,16,13,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17512.865369307678,0.0,0.8125
1217,37.489621,126.921787,0,6,23,23,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17514.61169799701,0.0,1.0
1218,37.485427,126.928125,4,6,19,18,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17515.906153387954,0.6666666666666666,0.9473684210526315
1219,37.477897,126.966367,0,3,24,21,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17525.0511127213,0.0,0.875
1220,37.477495,126.959791,2,3,28,23,5000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17523.351162238705,0.6666666666666666,0.8214285714285714
1221,37.486414,126.925484,6,7,19,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17515.30972321365,0.8571428571428571,1.0
1222,37.480379,126.913396,0,3,21,17,300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17511.78889423646,0.0,0.8095238095238095
1223,37.479154,126.955695,4,5,16,16,3000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17522.435477488743,0.8,1.0
1224,37.488103,126.929632,3,9,24,24,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17516.489346194034,0.3333333333333333,1.0
1225,37.478562,126.962071,4,5,28,23,4000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17524.010082196884,0.8,0.8214285714285714
1226,37.482691,126.921573,2,3,70,17,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17514.03781739581,0.6666666666666666,0.24285714285714285
1227,37.480528,126.958837,0,3,21,19,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17523.336271551354,0.0,0.9047619047619048
1228,37.477232,126.947403,0,3,23,19,1000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17520.18604682623,0.0,0.8260869565217391
1229,37.484707,126.947845,0,3,23,23,500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17520.858609019873,0.0,1.0
